GEO_ID,GEO_ID_TRIMMED,Geographic_Area_Name,Estimate_B27015_001E,Margin of Error Total B27015_001M,"Under $25,000_B27015_002E","Under $25,000_B27015_002M","Under $25,000_B27015_003E_With health insurance coverage","Under $25,000_CoverageRate_With health insurance ",Margin of Error_B27015_003M_With health insurance coverage,"Under $25,000_B27015_004E_With health insurance coverage_With private health insurance","Under $25,000_B27015_004M_With health insurance coverage_With private health insurance","Under $25,000_B27015_005E_With health insurance coverage_With private health insurance","Under $25,000_B27015_005M_With health insurance coverage_With public coverage","Under $25,000_B27015_006E_No health insurance coverage","Under $25,000_B27015_006M_No health insurance coverage","$25,000 to $49,999_B27015_007E","$25,000 to $49,999_B27015_007M","$25,000 to $49,999_B27015_008E_With health insurance coverage","25,000 to $49,999_B27015_008M_With health insurance coverage","$25,000 to $49,999_B27015_009E_With health insurance coverage_With private health insurance","$25,000 to $49,999_B27015_009M_With health insurance coverage_With private health insurance","$25,000 to $49,999_B27015_010E_With health insurance coverage_With public coverage","$25,000 to $49,999_B27015_010M_With health insurance coverage_With public coverage","$25,000 to $49,999_B27015_011E_No health insurance coverage","$25,000 to $49,999_B27015_011M_No health insurance coverage","$50,000 to $74,999_B27015_012E","$50,000 to $74,999_B27015_012M","$50,000 to $74,999_B27015_013E_With health insurance coverage","$50,000 to $74,999_B27015_013M_With health insurance coverage","$50,000 to $74,999_B27015_014E_With health insurance coverage_With private health insurance","$50,000 to $74,999_B27015_014M_With health insurance coverage_With private health insurance","$50,000 to $74,999_B27015_015E_With health insurance coverage_With public coverage","$50,000 to $74,999_B27015_015M_With health insurance coverage_With public coverage","$50,000 to $74,999_B27015_016E_No health insurance coverage","$50,000 to $74,999_B27015_016M_No health insurance coverage"
1400000US42049000600,42049000600,"Census Tract 6, Erie County, Pennsylvania",3128,312,1400,289,1322,0.944285714,285,343,183,1159,288,78,74,738,218,564,163,309,105,357,137,174,108,406,229,356,184,330,179,92,62,50,59
1400000US42049000700,42049000700,"Census Tract 7, Erie County, Pennsylvania",2183,288,1005,237,944,0.939303483,220,283,120,700,186,61,69,843,359,761,315,248,138,531,248,82,79,156,85,137,72,105,59,42,31,19,20
1400000US42049000800,42049000800,"Census Tract 8, Erie County, Pennsylvania",1918,351,1137,308,1070,0.941072999,295,249,170,945,258,67,52,602,250,568,242,98,65,479,249,34,39,88,85,65,62,45,55,29,33,23,36
1400000US42049000900,42049000900,"Census Tract 9, Erie County, Pennsylvania",4241,588,1421,547,1347,0.947923997,525,929,474,511,253,74,115,1224,423,925,326,426,208,691,347,299,170,575,288,531,272,430,228,240,109,44,73
1400000US42049001000,42049001000,"Census Tract 10, Erie County, Pennsylvania",3312,320,732,259,622,0.849726776,214,257,139,450,168,110,123,1086,329,1062,331,693,187,458,275,24,25,971,294,964,291,505,184,509,191,7,13
1400000US42049001100,42049001100,"Census Tract 11, Erie County, Pennsylvania",2775,315,588,269,588,1,269,142,75,494,261,0,10,867,393,840,386,326,133,577,345,27,32,783,323,748,317,691,313,184,105,35,31
1400000US42049001200,42049001200,"Census Tract 12, Erie County, Pennsylvania",2195,373,908,276,811,0.893171806,279,80,51,779,281,97,76,411,208,400,209,229,124,264,164,11,18,591,361,502,324,126,103,435,320,89,76
1400000US42049001300,42049001300,"Census Tract 13, Erie County, Pennsylvania",1831,305,929,186,858,0.923573735,182,124,84,796,164,71,42,593,279,561,261,196,110,407,229,32,35,132,98,123,90,66,46,74,72,9,13
1400000US42049001400,42049001400,"Census Tract 14, Erie County, Pennsylvania",1128,188,451,156,420,0.931263858,151,35,39,415,150,31,34,390,192,308,182,65,42,254,172,82,67,175,90,161,82,91,55,123,83,14,19
1400000US42049001500,42049001500,"Census Tract 15, Erie County, Pennsylvania",3107,362,1187,362,1187,1,362,152,127,1140,359,0,10,1281,312,1263,311,393,179,1023,284,18,20,330,200,325,202,228,142,160,95,5,9
1400000US42049001600,42049001600,"Census Tract 16, Erie County, Pennsylvania",4400,426,1012,387,778,0.768774704,287,157,74,670,278,234,275,1116,417,1082,416,462,134,860,404,34,41,893,357,770,343,390,124,503,350,123,79
1400000US42049001700,42049001700,"Census Tract 17, Erie County, Pennsylvania",2637,240,823,262,779,0.94653706,253,78,44,735,250,44,35,882,244,833,225,355,122,614,211,49,47,600,204,447,178,318,142,185,113,153,137
1400000US42049001800,42049001800,"Census Tract 18, Erie County, Pennsylvania",1955,322,910,310,875,0.961538462,305,71,41,841,297,35,37,735,239,717,236,319,163,470,184,18,17,108,67,78,57,46,37,45,34,30,27
1400000US42049001900,42049001900,"Census Tract 19, Erie County, Pennsylvania",1432,185,695,163,645,0.928057554,163,200,85,571,139,50,47,386,109,339,106,149,80,240,88,47,52,258,150,229,134,168,103,131,108,29,26
1400000US42049002000,42049002000,"Census Tract 20, Erie County, Pennsylvania",3474,325,841,269,806,0.958382878,264,87,64,769,265,35,35,654,257,551,211,377,168,271,148,103,112,1123,352,1036,344,674,195,520,259,87,106
1400000US42049002100,42049002100,"Census Tract 21, Erie County, Pennsylvania",3709,290,345,92,334,0.968115942,87,253,84,300,85,11,17,1102,377,1071,367,825,269,427,203,31,50,1012,309,1003,310,778,245,413,154,9,14
1400000US42049002200,42049002200,"Census Tract 22, Erie County, Pennsylvania",4114,252,461,141,434,0.94143167,139,230,104,349,155,27,42,771,208,737,197,471,147,440,145,34,30,1161,325,1121,316,833,241,485,234,40,36
1400000US42049002300,42049002300,"Census Tract 23, Erie County, Pennsylvania",2708,331,519,201,482,0.928709056,201,214,147,448,196,37,30,907,320,816,278,481,210,488,199,91,83,620,238,441,158,272,114,245,117,179,190
1400000US42049002400,42049002400,"Census Tract 24, Erie County, Pennsylvania",3275,385,458,162,435,0.949781659,156,43,45,392,151,23,31,947,297,873,277,715,247,319,151,74,48,786,310,708,288,484,219,330,158,78,61
1400000US42049002500,42049002500,"Census Tract 25, Erie County, Pennsylvania",2393,245,494,231,476,0.963562753,228,87,67,413,215,18,37,965,248,852,241,471,200,441,179,113,64,558,183,534,181,358,125,224,127,24,21
1400000US42049002600,42049002600,"Census Tract 26, Erie County, Pennsylvania",3580,267,877,288,809,0.922462942,275,382,180,720,229,68,62,1012,347,963,360,458,176,619,305,49,71,1046,337,956,302,680,194,349,190,90,105
1400000US42049002700,42049002700,"Census Tract 27, Erie County, Pennsylvania",6763,476,929,277,877,0.944025834,254,468,184,643,220,52,62,1935,487,1625,403,1031,281,961,308,310,268,1208,356,1182,353,987,319,311,152,26,41
1400000US42049002800,42049002800,"Census Tract 28, Erie County, Pennsylvania",5080,549,883,398,801,0.907134768,386,420,233,489,317,82,81,1267,372,1218,367,870,352,691,235,49,53,1053,439,968,410,866,388,247,135,85,77
1400000US42049002900,42049002900,"Census Tract 29, Erie County, Pennsylvania",2817,188,165,63,165,1,63,63,38,156,61,0,10,441,173,433,170,356,161,198,83,8,12,586,234,586,234,463,197,237,123,0,10
1400000US42049003000,42049003000,"Census Tract 30, Erie County, Pennsylvania",4348,481,991,251,888,0.896064581,233,342,102,788,219,103,61,1265,436,1190,404,728,231,760,380,75,79,786,407,753,376,469,224,350,276,33,44
1400000US42049010101,42049010101,"Census Tract 101.01, Erie County, Pennsylvania",3331,20,345,121,328,0.950724638,119,160,76,298,115,17,20,918,321,863,291,336,127,629,260,55,60,576,223,576,223,450,192,312,153,0,10
1400000US42049010103,42049010103,"Census Tract 101.03, Erie County, Pennsylvania",1914,170,254,95,230,0.905511811,92,87,36,214,91,24,17,322,87,298,83,173,55,205,66,24,20,417,134,360,114,250,86,143,70,57,65
1400000US42049010104,42049010104,"Census Tract 101.04, Erie County, Pennsylvania",2310,119,250,67,234,0.936,66,127,55,166,48,16,15,443,109,437,105,311,85,252,75,6,8,413,77,389,73,342,69,154,39,24,17
1400000US42049010107,42049010107,"Census Tract 101.07, Erie County, Pennsylvania",1521,111,332,79,332,1,79,121,54,290,67,0,10,423,120,418,119,242,93,269,90,5,5,375,108,361,100,245,67,172,67,14,17
1400000US42049010201,42049010201,"Census Tract 102.01, Erie County, Pennsylvania",5900,71,758,187,704,0.928759894,185,286,116,579,161,54,37,1567,468,1428,407,1080,370,590,242,139,108,1602,352,1493,329,995,235,663,229,109,83
1400000US42049010202,42049010202,"Census Tract 102.02, Erie County, Pennsylvania",5311,99,1017,392,936,0.920353982,376,157,82,883,370,81,73,1418,378,1384,382,894,296,899,317,34,53,838,250,792,231,649,219,356,152,46,56
1400000US42049010301,42049010301,"Census Tract 103.01, Erie County, Pennsylvania",4851,94,461,137,430,0.932754881,128,230,79,336,123,31,28,714,231,674,226,329,138,478,200,40,42,994,337,905,288,525,157,503,224,89,72
1400000US42049010303,42049010303,"Census Tract 103.03, Erie County, Pennsylvania",5511,271,530,284,530,1,284,407,284,467,276,0,15,680,298,680,298,553,282,357,196,0,15,638,407,612,399,518,378,335,222,26,41
1400000US42049010304,42049010304,"Census Tract 103.04, Erie County, Pennsylvania",4130,274,222,126,177,0.797297297,93,96,65,160,90,45,51,450,167,443,165,343,140,317,144,7,11,458,158,458,158,378,130,272,98,0,10
1400000US42049010400,42049010400,"Census Tract 104, Erie County, Pennsylvania",4759,314,494,179,435,0.880566802,163,155,78,411,161,59,61,806,257,806,257,588,216,474,214,0,10,784,319,765,305,639,285,321,148,19,30
1400000US42049010500,42049010500,"Census Tract 105, Erie County, Pennsylvania",3653,418,490,227,455,0.928571429,211,301,166,305,143,35,50,785,230,771,226,510,181,516,209,14,23,808,267,808,267,737,244,229,122,0,10
1400000US42049010700,42049010700,"Census Tract 107, Erie County, Pennsylvania",4031,285,430,170,393,0.913953488,167,290,142,166,87,37,37,870,209,800,171,527,119,459,146,70,68,1361,356,1246,347,1180,346,270,90,115,97
1400000US42049010800,42049010800,"Census Tract 108, Erie County, Pennsylvania",3474,227,332,179,323,0.972891566,177,223,175,177,75,9,15,777,222,732,215,542,180,397,155,45,36,1036,350,1008,343,796,234,436,302,28,42
1400000US42049010902,42049010902,"Census Tract 109.02, Erie County, Pennsylvania",4137,250,453,122,444,0.98013245,120,269,97,356,107,9,15,548,181,521,169,460,168,289,95,27,44,913,294,893,290,744,269,326,156,20,23
1400000US42049010903,42049010903,"Census Tract 109.03, Erie County, Pennsylvania",6422,415,466,181,466,1,181,224,109,369,170,0,15,839,294,671,212,528,192,383,155,168,172,953,293,937,286,817,277,313,147,16,27
1400000US42049010904,42049010904,"Census Tract 109.04, Erie County, Pennsylvania",5283,285,64,44,64,1,44,56,44,27,25,0,15,295,109,286,106,228,95,188,83,9,15,383,118,383,118,348,117,192,81,0,15
1400000US42049011001,42049011001,"Census Tract 110.01, Erie County, Pennsylvania",6210,303,529,240,339,0.640831758,137,149,71,290,128,190,172,1425,418,1390,414,1143,365,668,262,35,36,1021,416,967,409,829,385,527,289,54,70
1400000US42049011002,42049011002,"Census Tract 110.02, Erie County, Pennsylvania",4595,427,939,422,892,0.949946752,421,708,425,321,125,47,77,1362,361,1257,331,746,236,901,292,105,83,771,308,753,305,564,241,321,250,18,26
1400000US42049011101,42049011101,"Census Tract 111.01, Erie County, Pennsylvania",5398,341,685,292,652,0.951824818,291,369,201,549,290,33,36,365,167,345,165,312,147,187,105,20,31,1229,437,1210,424,890,317,558,289,19,28
1400000US42049011102,42049011102,"Census Tract 111.02, Erie County, Pennsylvania",2986,226,257,107,248,0.964980545,103,149,77,150,81,9,14,561,230,523,208,336,131,328,185,38,39,486,189,475,186,402,151,175,76,11,16
1400000US42049011201,42049011201,"Census Tract 112.01, Erie County, Pennsylvania",4550,32,249,91,249,1,91,150,78,190,74,0,10,894,385,885,392,484,178,621,369,9,15,903,284,886,281,605,182,394,177,17,20
1400000US42049011202,42049011202,"Census Tract 112.02, Erie County, Pennsylvania",6984,30,446,211,446,1,211,276,188,258,96,0,15,1428,357,1409,355,951,291,819,267,19,30,1231,408,1218,406,1096,402,356,138,13,21
1400000US42049011300,42049011300,"Census Tract 113, Erie County, Pennsylvania",3169,18,792,286,792,1,286,221,79,703,290,0,10,546,177,526,170,286,121,347,153,20,22,627,231,596,220,442,167,278,113,31,39
1400000US42049011400,42049011400,"Census Tract 114, Erie County, Pennsylvania",3689,94,232,124,216,0.931034483,121,129,83,116,77,16,19,983,267,928,266,611,169,630,238,55,41,1015,273,779,200,686,186,258,102,236,161
1400000US42049011503,42049011503,"Census Tract 115.03, Erie County, Pennsylvania",3663,192,486,163,477,0.981481481,164,298,104,433,135,9,13,731,172,695,160,513,143,477,115,36,43,737,214,718,214,554,194,331,96,19,20
1400000US42049011505,42049011505,"Census Tract 115.05, Erie County, Pennsylvania",2471,209,228,81,196,0.859649123,73,99,52,179,73,32,43,314,128,306,127,198,100,197,93,8,13,259,128,249,123,230,114,81,59,10,16
1400000US42049011507,42049011507,"Census Tract 115.07, Erie County, Pennsylvania",3209,213,264,114,236,0.893939394,113,119,72,196,104,28,35,536,257,525,253,247,120,383,228,11,17,424,153,402,151,343,133,179,90,22,24
1400000US42049011600,42049011600,"Census Tract 116, Erie County, Pennsylvania",4054,49,714,227,695,0.973389356,232,199,86,659,231,19,29,840,244,714,196,514,150,350,141,126,107,915,316,890,313,687,246,380,217,25,24
1400000US42049011701,42049011701,"Census Tract 117.01, Erie County, Pennsylvania",2691,232,220,94,211,0.959090909,94,62,39,211,94,9,14,382,133,382,133,247,94,243,106,0,10,627,160,598,155,500,159,269,135,29,28
1400000US42049011702,42049011702,"Census Tract 117.02, Erie County, Pennsylvania",5261,284,398,167,341,0.85678392,148,127,79,282,145,57,55,1050,319,998,320,806,299,559,179,52,42,995,329,985,329,567,171,547,299,10,15
1400000US42049011801,42049011801,"Census Tract 118.01, Erie County, Pennsylvania",2759,161,182,74,177,0.972527473,73,106,48,146,67,5,7,587,144,574,144,331,86,405,108,13,10,650,165,650,165,540,147,272,111,0,10
1400000US42049011802,42049011802,"Census Tract 118.02, Erie County, Pennsylvania",3191,154,361,103,359,0.994459834,103,138,34,299,99,2,4,651,125,640,124,398,76,441,105,11,9,787,132,737,122,595,115,273,71,50,33
1400000US42049011900,42049011900,"Census Tract 119, Erie County, Pennsylvania",6204,150,1866,463,1806,0.967845659,458,421,188,1703,455,60,65,1150,410,1044,362,552,216,695,325,106,117,1802,408,1766,403,1483,393,559,211,36,42
1400000US42049012001,42049012001,"Census Tract 120.01, Erie County, Pennsylvania",2581,121,332,96,307,0.924698795,87,111,36,260,75,25,21,620,134,545,124,380,90,356,94,75,56,503,99,501,99,407,82,230,62,2,3
1400000US42049012002,42049012002,"Census Tract 120.02, Erie County, Pennsylvania",3189,25,597,249,597,1,249,226,169,446,159,0,10,636,224,623,223,440,174,322,180,13,17,964,367,914,371,527,212,525,338,50,77
1400000US42049012100,42049012100,"Census Tract 121, Erie County, Pennsylvania",7292,339,983,321,973,0.98982706,319,283,101,851,288,10,9,1290,298,1245,289,839,218,736,188,45,28,1840,487,1684,445,1383,396,573,229,156,104
1400000US42049012201,42049012201,"Census Tract 122.01, Erie County, Pennsylvania",6030,233,461,243,431,0.934924078,231,120,62,392,227,30,36,1009,293,989,292,565,176,697,265,20,26,1065,268,898,199,737,168,341,129,167,177
1400000US42049012202,42049012202,"Census Tract 122.02, Erie County, Pennsylvania",4496,194,1276,415,1052,0.824451411,341,672,294,595,244,224,191,904,311,904,311,792,309,268,127,0,15,547,258,547,258,506,242,145,87,0,15
1400000US42049012300,42049012300,"Census Tract 123, Erie County, Pennsylvania",6006,430,1150,378,1119,0.973043478,380,839,362,399,179,31,49,1323,392,1289,383,917,314,735,281,34,41,704,363,704,363,592,325,372,221,0,15
1400000US42049012400,42049012400,"Census Tract 124, Erie County, Pennsylvania",1452,145,212,84,210,0.990566038,84,62,40,174,77,2,5,435,110,385,95,256,68,238,78,50,39,189,108,142,74,106,56,93,50,47,46
1400000US42051260100,42051260100,"Census Tract 2601, Fayette County, Pennsylvania",5050,202,918,210,882,0.960784314,208,417,150,837,206,36,43,1102,382,1092,381,631,190,766,369,10,10,830,300,784,284,629,240,405,187,46,44
1400000US42051260200,42051260200,"Census Tract 2602, Fayette County, Pennsylvania",4024,278,710,144,613,0.863380282,131,186,73,521,124,97,56,800,137,745,131,466,98,545,118,55,28,707,156,695,155,518,118,387,100,12,13
1400000US42051260300,42051260300,"Census Tract 2603, Fayette County, Pennsylvania",3743,223,458,129,442,0.965065502,126,109,43,397,126,16,14,923,188,860,178,558,136,529,112,63,34,870,185,837,173,579,130,400,134,33,31
1400000US42051260401,42051260401,"Census Tract 2604.01, Fayette County, Pennsylvania",2224,137,228,92,210,0.921052632,86,74,46,183,79,18,14,545,199,503,178,304,135,316,136,42,34,468,146,453,140,333,105,248,89,15,16
1400000US42051260402,42051260402,"Census Tract 2604.02, Fayette County, Pennsylvania",4460,135,521,191,505,0.969289827,185,157,84,434,166,16,26,528,163,494,156,273,97,399,138,34,33,803,228,785,224,622,221,327,115,18,22
1400000US42051260500,42051260500,"Census Tract 2605, Fayette County, Pennsylvania",6218,62,1244,394,1225,0.984726688,391,359,204,1111,368,19,29,1319,382,1207,400,544,193,967,374,112,112,833,322,833,322,734,297,296,165,0,15
1400000US42051260600,42051260600,"Census Tract 2606, Fayette County, Pennsylvania",4109,294,871,193,853,0.979334099,187,281,93,776,192,18,24,1068,242,992,230,683,220,556,112,76,44,851,229,813,224,614,167,292,125,38,33
1400000US42051260700,42051260700,"Census Tract 2607, Fayette County, Pennsylvania",3857,219,709,254,677,0.954866008,244,158,80,622,233,32,36,1034,411,855,333,457,149,604,290,179,120,770,275,755,272,721,267,180,76,15,25
1400000US42051260800,42051260800,"Census Tract 2608, Fayette County, Pennsylvania",3546,229,1303,278,1247,0.957022256,287,307,103,1123,277,56,42,793,254,701,239,454,167,404,168,92,73,480,195,446,184,412,180,116,69,34,58
1400000US42051260900,42051260900,"Census Tract 2609, Fayette County, Pennsylvania",4380,217,625,182,602,0.9632,175,159,83,584,171,23,35,692,209,692,209,345,134,467,163,0,10,870,298,800,282,537,178,424,213,70,56
1400000US42051261000,42051261000,"Census Tract 2610, Fayette County, Pennsylvania",2368,182,357,178,343,0.960784314,175,130,41,331,175,14,23,355,135,347,135,273,118,177,79,8,11,591,186,574,185,491,183,175,62,17,19
1400000US42051261100,42051261100,"Census Tract 2611, Fayette County, Pennsylvania",2475,172,336,122,333,0.991071429,121,112,51,320,121,3,4,500,122,455,103,296,82,310,100,45,37,532,157,522,153,443,133,216,81,10,11
1400000US42051261200,42051261200,"Census Tract 2612, Fayette County, Pennsylvania",2200,188,720,162,665,0.923611111,154,237,112,612,150,55,38,541,139,537,138,267,69,386,134,4,6,397,140,374,128,245,77,185,98,23,23
1400000US42051261300,42051261300,"Census Tract 2613, Fayette County, Pennsylvania",4247,239,1207,493,1186,0.982601491,493,556,475,850,312,21,26,556,243,545,240,427,237,466,227,11,13,791,324,791,324,557,241,375,198,0,15
1400000US42051261401,42051261401,"Census Tract 2614.01, Fayette County, Pennsylvania",2546,189,758,286,710,0.936675462,287,181,104,696,288,48,38,440,174,401,169,310,141,322,147,39,39,370,166,299,140,196,103,165,83,71,80
1400000US42051261402,42051261402,"Census Tract 2614.02, Fayette County, Pennsylvania",2806,188,1026,228,948,0.923976608,224,225,103,869,215,78,48,610,216,567,213,251,113,459,188,43,36,326,180,318,178,293,173,130,68,8,13
1400000US42051261500,42051261500,"Census Tract 2615, Fayette County, Pennsylvania",4007,27,572,199,537,0.938811189,189,117,68,474,177,35,44,912,224,896,222,436,154,671,207,16,19,921,260,864,250,729,232,261,98,57,62
1400000US42051261600,42051261600,"Census Tract 2616, Fayette County, Pennsylvania",2819,205,621,263,591,0.951690821,260,183,91,540,256,30,30,725,269,704,269,307,119,541,253,21,24,668,269,605,258,425,225,371,190,63,68
1400000US42051261700,42051261700,"Census Tract 2617, Fayette County, Pennsylvania",2389,321,565,199,538,0.952212389,198,192,140,422,134,27,24,578,208,540,199,402,179,238,100,38,43,563,331,563,331,447,286,228,191,0,10
1400000US42051261800,42051261800,"Census Tract 2618, Fayette County, Pennsylvania",3446,299,786,393,757,0.963104326,382,206,110,666,378,29,34,1253,327,1095,263,747,231,581,181,158,122,478,262,451,246,320,191,244,119,27,33
1400000US42051261900,42051261900,"Census Tract 2619, Fayette County, Pennsylvania",2962,260,1037,257,937,0.903567985,245,245,96,886,240,100,80,447,235,409,227,171,105,350,185,38,39,404,185,384,185,261,118,171,118,20,19
1400000US42051262000,42051262000,"Census Tract 2620, Fayette County, Pennsylvania",4463,313,311,154,311,1,154,220,140,209,105,0,10,502,186,488,182,409,158,375,155,14,23,528,215,488,199,444,180,269,135,40,48
1400000US42051262100,42051262100,"Census Tract 2621, Fayette County, Pennsylvania",2341,288,659,215,628,0.952959029,211,313,184,437,129,31,34,442,187,347,135,228,114,153,84,95,80,413,177,355,159,312,135,128,100,58,93
1400000US42051262200,42051262200,"Census Tract 2622, Fayette County, Pennsylvania",3134,266,474,213,459,0.96835443,211,125,58,414,211,15,24,1137,358,1076,346,571,216,702,215,61,64,621,231,536,207,478,184,109,69,85,95
1400000US42051262300,42051262300,"Census Tract 2623, Fayette County, Pennsylvania",3200,305,1078,262,1066,0.988868275,270,236,115,965,250,12,21,1100,348,1067,349,387,184,893,346,33,42,292,209,233,160,139,91,124,95,59,54
1400000US42051262400,42051262400,"Census Tract 2624, Fayette County, Pennsylvania",3246,253,442,170,395,0.893665158,161,112,60,332,147,47,34,688,212,647,207,321,110,509,201,41,32,459,133,459,133,366,102,280,102,0,10
1400000US42051262500,42051262500,"Census Tract 2625, Fayette County, Pennsylvania",3244,291,643,206,622,0.967340591,201,194,79,550,193,21,24,689,290,665,275,438,213,380,179,24,32,629,238,612,227,556,212,120,73,17,28
